tic_id,label,sector,baseline_days,n_cadences,status,period,depth,depth_ppm,duration_hr,transit_count,SDE,SNR,FAP,t0,rp_rs,phase_coverage,flat_bottom_score,phase_folded_std,ingress_egress_asym,secondary_depth,secondary_ratio,odd_depth,even_depth,odd_even_ratio,centroid_proxy,stellar_Teff,stellar_logg,stellar_rad,stellar_mass,stellar_dist_pc,stellar_metallicity,tess_mag,hz_in_zone,hz_proximity,rms,rms_raw,skewness,kurtosis,autocorr_lag1,autocorr_lag10,flux_range,flux_percentile_5,flux_percentile_95,above_3sigma_frac,below_3sigma_frac,tsf_mean,tsf_variance,tsf_abs_energy,tsf_mean_abs_change,tsf_maximum,tsf_minimum,tsf_median,tsf_fft_coeff_0_real,tsf_fft_coeff_0_abs,tsf_fft_coeff_1_real,tsf_fft_coeff_1_abs,tsf_fft_coeff_2_real,tsf_fft_coeff_2_abs,tsf_fft_coeff_3_real,tsf_fft_coeff_3_abs,tsf_fft_coeff_4_real,tsf_fft_coeff_4_abs,tsf_fft_coeff_5_real,tsf_fft_coeff_5_abs,tsf_fft_coeff_6_real,tsf_fft_coeff_6_abs,tsf_fft_coeff_7_real,tsf_fft_coeff_7_abs,tsf_fft_coeff_8_real,tsf_fft_coeff_8_abs,tsf_fft_coeff_9_real,tsf_fft_coeff_9_abs
TIC_25155310,-1,1,27.880683607256515,17515,done,3.2871680498480824,0.0013663158541085,1366.315854108513,0.7079473822400233,8,21.254136420734312,8.929120736337918,8.0032e-05,1327.5787998772148,0.0332416598113009,0.0089736232361766,,0.0005399791980032,,0.0,0.0,0.0021943819357991,0.0016252487371805,1.350182212481484,,5675.54,4.25432,1.24175,1.01,216.526,,10.6103,0.0,3.5721384839443475,0.0013011097990583,0.001853851693244,-0.002418241624958,-0.1846231346124915,0.0234446052761315,0.0173708417785068,0.0080266627044053,0.9978416040262416,1.002130009772199,0.0001712817584927,0.0003425635169854,0.9999120675212796,2.886617589335031e-07,199.96488628728775,0.0002377630450498,1.0003834978560926,0.9962861832813308,0.9999925242125156,199.9824135042559,199.9824135042559,0.0190820288175865,0.019168699028309,-0.0165001834114384,0.0179052574355153,0.0173579913058822,0.0188839004896268,-0.0147490344398999,0.0162660722039153,0.0129945986495622,0.0160752402788648,-0.0134457310457435,0.0174971691381754,0.0115880619409699,0.0173502196437462,-0.0057938755504196,0.0161345664277149,0.0049242223255448,0.0158150369554923
TIC_263003176,-1,1,27.88001290750458,18164,done,2.8635504732032975,0.0001019858775497,101.9858775497262,0.6215235977071385,9,6.304282335491906,5.607072112272157,0.032733093,1328.0010817308157,0.0090819094065257,0.0090436040200686,,3.784153517431398e-05,,0.0,0.0,0.0001573674172984,0.0001168793035122,1.3464096086255315,,6295.7,4.41613,1.13742,1.23,57.5846,,7.4371,0.0,3.5859347895558407,0.0002695904307092,0.0002800790806537,0.0423163353259571,-0.0972621105248916,0.024178162044846,0.0193974830096008,0.0016871336178181,0.9995552825162944,1.0004512354250925,0.0004404316229905,0.0002202158114952,1.000001542841449,1.431981784348842e-09,200.000617423452,3.495763429167324e-05,1.00009258594193,0.9998535439648564,1.0000022778921986,200.0003085682898,200.0003085682898,0.0002659231451521,0.0003271068453359,-0.0005040635041699,0.0005147084717134,0.0010448876472345,0.0010513730522007,-0.0007155042135322,0.0009369995337132,0.0019323905839762,0.0020198247263269,-0.0003682217741985,0.0008222032240665,0.0010643352101727,0.0010774745603145,-0.0010830643079836,0.0011547929146689,0.0004525557056291,0.000544982060338
TIC_266980320,-1,1,27.880714858367583,18137,done,6.033476005513596,0.0012813626013618,1281.3626013618018,1.466183915422621,4,19.60466815977973,19.6722230768301,8.0032e-05,1329.2038325151452,0.0321916449385761,0.0101253400892148,,0.0001420228200293,-6.594883662291995e-05,0.0001218980067376,0.105093770420111,0.00109213597525,0.0012067276133098,0.9050393503920392,,5527.0,4.38107,1.05168,0.97,94.1719,,9.179,0.0,3.48663959329287,0.0006510940203876,0.0006840706238453,-0.0022291821213623,-0.0868108847122695,0.0351171588714199,0.0317334941477649,0.0040684681348622,0.9989142010025676,1.001069119220573,0.0004962231901637,5.513591001819485e-05,0.9999955677348384,2.017048140909338e-08,199.99823113196055,8.207590201248786e-05,1.0002295253064972,0.9988071280325722,1.0000111364451665,199.9991135469677,199.9991135469677,0.0008608910629123,0.0008646467415247,-0.0019906078400491,0.002000609576439,0.0019387985470315,0.0019809236359254,-0.0020164848117268,0.002056969326729,0.0032034297552896,0.0032150832652243,-0.0013507770593989,0.0013936245313658,0.0033124398019421,0.0035504036993441,-0.0045030368016211,0.0045834493415485,0.0024164269195138,0.0024355760112638
TIC_278683844,-1,1,27.88066684793216,18214,done,5.545226209732112,0.0004480426304986,448.04263049869064,1.017533225321158,5,8.460966674575134,7.981320712470225,0.000640256,1327.6103233767126,0.0190356107707584,0.007645714731584,,0.000103553039395,,2.1610097257207528e-06,0.004774036890493,0.000712122417034,0.0003125575574633,2.2783720950896824,,5130.0,4.5453,0.819657,0.86,66.6187,,9.2789,0.0,3.420684245511406,0.0006971662967087,0.0008253516022599,0.0389494482289002,-0.0665658196372676,0.0302000186143488,0.0224142167622413,0.0051357692565037,0.9988711746146176,1.0011784447783505,0.0009882507960909,0.0009333479740858,1.000006985500347,1.0723231967954172e-08,200.0027963545446,8.88565490960663e-05,1.0003239836996172,0.9994784399539314,1.0000074123601284,200.0013971000694,200.0013971000694,-6.272248262337592e-05,0.0001971765387698,-0.0010868147989017,0.0012377210368814,0.0017502292280206,0.0017705393000729,-8.233987459783931e-06,0.0014745938056234,-0.0006913786454996,0.0008289248510197,0.00056117546429,0.0014666853063284,0.0017219270712301,0.001817709117287,-0.0019587865292922,0.0019761203807986,0.0006091036006613,0.0016676046196038
TIC_281459670,-1,1,27.880887470857715,18023,done,3.174952000197738,0.0115821954247175,11582.1954247175,2.131007851791316,8,15.580966096429403,39.837953606275846,8.0032e-05,1328.040604983068,0.0967837824727897,0.0279664051044261,1.5184421216439603,0.0019892274983636,0.0003779907281628,0.0008735554439995,0.0830256729146545,0.0101818687846958,0.0113501987616254,0.8970652407533435,,5750.4,4.32419,1.15706,1.03,342.14,,11.6714,0.0,3.569272947029356,0.0057471003796008,0.0066652167806644,-0.1629086746747684,0.0946130877312803,0.1557551704542988,0.1305491688608649,0.0407665985199395,0.9900721810166186,1.0090458220362342,0.0003329079509515,0.0023858403151528,0.9997972580684948,3.957026040246266e-06,199.91970285346412,0.0007207871244301,1.0024010676871675,0.9879166114578962,1.0000736625665372,199.95945161369897,199.95945161369897,0.0231425264202015,0.0246446987689329,-0.0447596471443484,0.0448281828408171,0.0540429833658238,0.0544145872922322,-0.0852386332413117,0.0860817933111474,0.0890607155909521,0.089084376175647,-0.0750789802021351,0.0776627449864331,0.0571616201396312,0.0573873141218571,-0.0616662781762911,0.0631740835665145,0.0566973158482044,0.0605469878794483
TIC_290131778,-1,1,27.562370695622803,16935,done,3.309771314923065,0.0002744032532331,274.4032532331353,0.613120672044111,9,9.341326686521969,4.286690483214298,8.0032e-05,1325.4858768228223,0.014897101431228,0.0077185679123267,,8.242222297739264e-05,,4.27868300516554e-05,0.1124424837360673,0.0001551722428023,0.0001996819800809,0.7770968754391043,,6356.0,3.70157,2.62392,1.263,161.498,,7.87598,0.0,3.6322493892993264,0.0004141974242333,0.0009964770671378,0.0391361553195878,-0.0656552629377285,0.0693945163838041,0.0319024912346997,0.0028365375083111,0.9993214318055677,1.000698370307605,0.0010628875110717,0.0008266902863891,0.9999996053452964,6.385817470102928e-09,199.9998434153132,5.973529711762883e-05,1.0001378745305611,0.9992640651745044,1.0000018309669805,199.99992106905927,199.99992106905927,0.0008965855723659,0.0009001707513044,-0.0016127415709939,0.0017698701586387,-0.0004521751798686,0.0008869858187825,-0.0007938103958717,0.0012814297303315,0.0013739330275094,0.001481972247311,0.0003374318534518,0.001420609141027,0.0016346023858464,0.0016347592223533,-0.0007972432789752,0.0011083859325924,4.860227070896183e-05,0.0008148873712663
TIC_29831208,-1,1,27.880727352525582,18215,done,1.8425680921853151,0.0020057814748902,2005.781474890278,1.041851851387447,15,19.06861661212868,20.982276361304432,8.0032e-05,1326.5466090643968,0.0402762432187699,0.0235597772434693,0.9749754301752692,0.0003424195212644,2.9142121384384545e-05,0.0,0.0,0.0018657765568594,0.0018107977868182,1.030361628692836,,5343.0,4.353355,4.09498,1.07,809.252,,11.1311,0.0,,0.0017582376195392,0.0017958669051602,-0.0134217680879984,-0.1572302945659851,0.0319585838185313,0.018772024479126,0.0110670757207933,0.99708332975892,1.00291173414535,0.0003842986549547,0.0003842986549547,0.9999927471839872,1.172511285429877e-07,199.99712233434127,0.0002098109008472,1.0006593229936869,0.9978633432516312,1.0000264089120563,199.99854943679745,199.99854943679745,0.0041142186061476,0.0041165754508588,-0.0074450781202561,0.0078814430795729,0.0108461957779336,0.0108724318941909,-0.010188619025483,0.0104446514709564,0.0139481281440653,0.0140262528840887,-0.0075205785970366,0.0076660090855429,0.0113705038016427,0.011556262251644,-0.0131355713026907,0.0132591513014103,0.0133418275565811,0.0135100482445803
TIC_336732616,-1,1,27.742664142731428,17541,done,3.546499057601536,0.0053018986275281,5301.898627528168,0.6774658517321773,8,24.004552596121297,9.428002082677068,8.0032e-05,1327.26179440726,0.0654821389007216,0.0079593264692037,,0.0011075023709919,,0.0002834043953887,0.0470541934856956,0.0063613271506786,,,,6371.0,4.33006,1.27616,1.27,411.211,,11.5232,0.0,3.58466167894773,0.0022948672172602,0.00295744042816,-0.077842300276845,-0.086151730539874,0.0448531308320763,0.0208794281105035,0.0150439301705074,0.9961054584298396,1.0036973855517568,0.0002280371700587,0.0007981300952055,0.9997988453221416,1.2265615017528832e-06,199.9197915337979,0.0003305896437133,1.000806372380404,0.9938227503025804,0.9999913309237544,199.95976906442837,199.95976906442837,0.0408267919265991,0.0409025859977689,-0.0411708311513126,0.0411709849197882,0.0419587073754294,0.0420857627389206,-0.0423889921866525,0.0426996872893027,0.0402986604736188,0.040561731463581,-0.0417291655705349,0.0423229557786749,0.0342370596145984,0.0352883536011097,-0.0475022791443079,0.0480205512989182,0.0331089612889592,0.0353131687688797
TIC_388104525,-1,1,27.880901009959643,17432,done,2.5007226726044376,0.0018599446003381,1859.944600338115,0.6228645300879999,11,20.225719988980146,7.085890705949182,8.0032e-05,1327.3532571680437,0.0387844066026985,0.0103780755211203,,0.0007918990909325,0.0042306914186311,4.5763685965205525e-05,0.0138887986615726,0.001312552708999,0.0016904246130206,0.7764633210431375,,5650.0,4.3263,1.13732,1.0,302.448,,11.6035,0.0,3.580767144441967,0.0022561361590624,0.0036595707003689,-0.0143890127950412,-0.1055737485464072,0.0341559206769846,-0.0017245155839112,0.0153629800626237,0.9962330656238986,1.0037438816910431,0.0004589261128958,0.0013194125745754,0.9999053288317,6.114265659642606e-07,199.9622556105193,0.0003590376809508,1.0009259082098656,0.993606105143362,0.9999877105670664,199.98106576634,199.98106576634,0.0198986692667032,0.0201352823860339,-0.0183320939836382,0.0203694416219494,0.0148669211750365,0.022745967306811,-0.0143375740550651,0.0227261638222692,0.0087524330494059,0.0110868733070183,-0.0148381608065632,0.0197464641982005,0.0154562167984746,0.0221303471136903,-0.0040640591009098,0.0119443626218466,0.0027843387237891,0.0164809782368938
TIC_38846515,-1,1,26.10168073895852,15077,done,2.8487571971143715,0.0011757343927897,1175.734392789729,0.5943352241704136,9,25.28005293344023,8.134160375123841,8.0032e-05,1329.529518236929,0.0308362642057803,0.0086929021886637,,0.0004806171815929,,0.0,0.0,0.0012551027309396,0.001264959236152,0.9922080451838012,,6733.0,4.09825,1.77457,1.44,364.411,,10.3157,0.0,3.622059791407247,0.0011565323047792,0.0018892585794139,0.0254330110961329,-0.1295885311311098,0.0105769803284953,-0.0117719787764969,0.0073671645952047,0.9981185367673346,1.0019266295603924,0.000663261922133,0.0003316309610665,0.9999406572697178,2.2521805336131657e-07,199.9763086558097,0.0002072340130858,1.0004209288309618,0.9963445657538232,1.0000108876248908,199.9881314539435,199.9881314539435,0.0149838172814707,0.0151179179061771,-0.0132522514917426,0.014610876093557,0.0138709920372374,0.0152898406489097,-0.0108484117568744,0.0152388881114278,0.0071078439923905,0.0121540456390329,-0.0071566639885163,0.0121258083290433,0.0052339536609264,0.0113336717625553,-0.0058677836561541,0.0138471257278977,-0.0010426163851324,0.0118773894555703
TIC_391949880,-1,1,27.88010810747278,18222,done,4.937069550031628,0.0003637662376918,363.7662376918538,1.8517578652254223,6,16.40205798798323,13.83780117726076,8.0032e-05,1328.138728596773,0.0171521411122135,0.0156280110976422,1.784590206069218,6.565541465999455e-05,-0.0001224729738315,2.8183813390869616e-05,0.1098175480735588,0.0002763238586851,0.0003565008513233,0.7751001369545294,,6059.0,4.3867,1.12777,1.13,68.4727,,7.9849,0.0,3.540096537195181,0.0004115740642141,0.0005571819650847,0.0334082980730475,0.0875942285929505,0.0438241659147446,0.0263123908627288,0.0037110184286719,0.9993212082660532,1.0006776831246216,0.0021951487213258,0.0010975743606629,1.0000016622280663,4.310633474175828e-09,200.0006657539059,5.085790777698136e-05,1.0001708833613054,0.9996021042752344,1.0000028156663676,200.0003324456133,200.0003324456133,0.0001639528399038,0.0004788646496019,-0.0003227069822053,0.0008506486651051,0.0004427340534733,0.0004429867819109,-0.0004182393529386,0.0014274938484809,0.0002063195259409,0.0008179458212803,-0.0006673747808672,0.0007527191876883,-0.0022056104961821,0.0023681566575909,-0.0008857188699965,0.0008859677595626,0.0013516774020869,0.001376390354057
TIC_394137592,-1,1,27.88063249243191,17696,done,6.492334626450585,0.0001331323182883,133.1323182883759,1.6908332511102078,5,5.188203223571532,6.976358149714631,,1326.678241534286,0.0103764523039295,0.0108514716995481,,4.182894544658858e-05,1.7818863431329213e-05,1.974222161427175e-05,0.1554347660944554,8.190339451824569e-05,0.0001429899307474,0.5727913433491876,,5479.3,3.68338,2.33604,0.96,79.5702,,7.1062,0.0,3.5840552509447945,0.0002630072940585,0.0004349851192403,0.0489531331058866,-0.0324904682254896,0.0976138143145482,0.0374068805158243,0.0017884016235337,0.9995725517430368,1.0004388336527388,0.0011867088607594,0.0007911392405063,1.0000019679365455,1.7496606771736834e-09,200.000787525325,4.435609205062062e-05,1.0001243770101875,0.9998640776604882,1.0000032223664927,200.0003935873092,200.0003935873092,0.0002076304610136,0.0002858927854658,-6.388651689855901e-05,0.0001168944847096,-0.000360301183661,0.0003614481696575,-6.425055523879414e-05,0.0002375807477163,0.0004995098668566,0.000665048971551,-0.0003012067091449,0.0003062821072091,-3.714030729457279e-05,0.0002402704635142,-0.0002375354546031,0.000254882913227,0.0008380555654898,0.0010488988261035
TIC_52368076,-1,1,27.880790836594542,18203,done,4.652327533205714,0.0008848768885594,884.8768885594271,2.8697147553014855,6,13.38262996235182,15.848421097127062,8.0032e-05,1327.4354306686791,0.0267515267531114,0.0257014252079475,1.6938880562465022,0.0001765963635225,5.536304019670979e-06,0.0,0.0,0.0007668380903762,0.000750450962026,1.021836374632566,,5280.0,4.53596,0.852266,0.91,111.059,,10.1985,0.0,3.465489089098651,0.0010805774420649,0.0011081553532479,-0.0035640964314199,-0.1180525179129521,0.025719311528308,0.0275409645060803,0.0066973864790729,0.9982010398478408,1.0018044012388994,0.000219743998242,5.4935999560512006e-05,0.9999985012686028,3.118627560938764e-08,199.9994067451455,0.0001437869952989,1.0004827744092024,0.9991911843527108,1.000012523221807,199.99970025372056,199.99970025372056,-0.0003380933391393,0.0004386226013897,-0.0012590459445324,0.0012817045885977,0.0007326132474604,0.0009096387189452,-0.0045535607958899,0.0049291132691829,0.003558667978452,0.0036671516338284,-0.0053632503229088,0.0055903442791519,0.0063141167349133,0.006327492181275,-0.0039436568428591,0.0039492116604159,0.0062654802085514,0.006477304907107
TIC_70440470,-1,1,27.614340493432792,17873,done,3.0352992885005095,0.0117089332600669,11708.933260066944,1.5553571478677797,9,18.65066919392719,29.75452408139712,8.0032e-05,1326.7313547033489,0.0973118686187822,0.021350958066425,0.6710813502010737,0.0020520968152805,0.0006653637044127,0.0,0.0,0.0111431577418715,0.0111732758304426,0.9973044531408544,,5957.0,4.41491,1.07224,1.09,573.027,,12.7923,0.0,3.569854078460741,0.0057051505332254,0.0061838870547921,-0.0568680387062675,-0.0857434944031894,0.0846990569420659,0.0735488713751632,0.0350034629543458,0.990434591935521,1.0092649450393327,0.0002238012644771,5.5950316119286074e-05,0.9998274951717592,4.211101339284496e-06,199.9318462405547,0.0006926275860639,1.0022791266547515,0.9881601457597936,1.0001592270873314,199.9654990343518,199.9654990343518,0.0443204901551714,0.0443420124101765,-0.0617702177687696,0.0618508386387654,0.067799113621021,0.0678161209682879,-0.0796254107698961,0.0809397280456915,0.0841983991312176,0.0842286565460875,-0.0761271729377312,0.0762206096978996,0.0864676088893623,0.0865935639668093,-0.0616878121734171,0.0628110783600671,0.072549406345071,0.0727202870856735
TIC_92352620,-1,1,27.743993984281587,17301,done,3.948092153638836,0.0009153885897468,915.388589746824,0.7272628149323084,7,13.381920914803278,5.8100457765163736,8.0032e-05,1328.2149421393397,0.0272088316904225,0.007675255822212,,0.0002439692382224,,5.1755409997022994e-05,0.0651557660868645,0.000708165433364,0.0006062805711475,1.168049030539903,,6072.6,4.0288,1.71036,1.14,211.211,,9.6433,0.0,3.5979385822244567,0.0010611979849919,0.0025727737069082,0.0217714082491497,-0.0343677964923059,0.035363327063405,0.0278925067808556,0.0070682806731361,0.9982830930054478,1.001773884363902,0.0009826021617247,0.0009248020345644,0.999989616504678,5.7437754576905e-08,199.99585811098552,0.0001661615838331,1.0003839540086146,0.9975642677243224,1.0000046539336576,199.9979233009356,199.9979233009356,0.0048169029189367,0.0048169072436476,-0.0036386740938364,0.0037668297223696,0.0044381708480545,0.004582855909431,-0.0013977408888666,0.0017548249976755,-0.0003841191838856,0.0030865671285076,-0.006711264636472,0.0069998347350446,0.0002813387508721,0.0009073139029366,-0.0057115145617084,0.0072213694466088,0.0014999992752133,0.0039667957703157
TIC_97409519,-1,1,27.690583692433847,17011,done,3.37343140340732,0.0072172413826555,7217.241382655559,0.6907262363665218,8,26.320217428330672,9.8305416983485,8.0032e-05,1327.0465249738036,0.0763998950799193,0.0085314495559434,,0.0014547427776411,,0.0001212008047063,0.0121757608301668,,0.0101887527117427,,,6147.0,4.45576,1.05985,1.17,448.637,,12.1893,0.0,3.565305582794779,0.0035789338131067,0.0044480180266948,-0.0303778361812856,-0.0609179130676169,0.037765445117203,-0.0009031539921802,0.022960279274527,0.9940073371686684,1.0059500640758037,0.0003527129504438,0.000646640409147,0.9997970817964404,2.116276549099055e-06,199.9192642090454,0.0005679692495924,1.0012051814646348,0.9892615168443122,1.000019975729952,199.95941635928807,199.95941635928807,0.042828587646612,0.0428292468677162,-0.0455456512327565,0.0455961470371413,0.0451587756801635,0.0456479270961274,-0.0469003448698676,0.0470942250270926,0.0422312877022205,0.0422316341646439,-0.0407586378069755,0.0407780482936435,0.0394434007781301,0.039447252361808,-0.0460282274356948,0.0460679178385317,0.0389755580040692,0.0392077633913051
